round_start_time,round_end_time,stage,match_id,game_number,match_winner,map_winner,map_loser,map_name,map_round,winning_team_final_map_score,losing_team_final_map_score,control_round_name,attacker,defender,team_one_name,team_two_name,attacker_payload_distance,defender_payload_distance,attacker_time_banked,defender_time_banked,attacker_control_perecent,defender_control_perecent,attacker_round_end_score,defender_round_end_score
4/19/2019 0:39,4/19/2019 0:42,Overwatch League Stage 2,21306,1,San Francisco Shock,San Francisco Shock,Toronto Defiant,Lijiang Tower,1,2,0,Night Market,San Francisco Shock,Toronto Defiant,San Francisco Shock,Toronto Defiant,0,0,0,0,100,0,1,0
4/19/2019 0:43,4/19/2019 0:46,Overwatch League Stage 2,21306,1,San Francisco Shock,San Francisco Shock,Toronto Defiant,Lijiang Tower,2,2,0,Garden,San Francisco Shock,Toronto Defiant,San Francisco Shock,Toronto Defiant,0,0,0,0,100,0,2,0
4/19/2019 0:52,4/19/2019 0:56,Overwatch League Stage 2,21306,2,San Francisco Shock,San Francisco Shock,Toronto Defiant,Hanamura,1,2,1,NULL,San Francisco Shock,Toronto Defiant,Toronto Defiant,San Francisco Shock,0,0,238.743988,0,NULL,NULL,2,0
4/19/2019 0:59,4/19/2019 1:07,Overwatch League Stage 2,21306,2,San Francisco Shock,San Francisco Shock,Toronto Defiant,Hanamura,2,2,1,NULL,Toronto Defiant,San Francisco Shock,Toronto Defiant,San Francisco Shock,0,0,0,238.743988,NULL,NULL,1,2
4/19/2019 1:22,4/19/2019 1:29,Overwatch League Stage 2,21306,3,San Francisco Shock,San Francisco Shock,Toronto Defiant,Eichenwalde,1,2,1,NULL,Toronto Defiant,San Francisco Shock,San Francisco Shock,Toronto Defiant,89.00167847,0,0,0,NULL,NULL,1,0
4/19/2019 1:33,4/19/2019 1:37,Overwatch League Stage 2,21306,3,San Francisco Shock,San Francisco Shock,Toronto Defiant,Eichenwalde,2,2,1,NULL,San Francisco Shock,Toronto Defiant,San Francisco Shock,Toronto Defiant,89.0047226,89.00167847,140.960022,0,NULL,NULL,2,1
4/19/2019 1:40,4/19/2019 1:45,Overwatch League Stage 2,21306,4,San Francisco Shock,San Francisco Shock,Toronto Defiant,Watchpoint: Gibraltar,1,3,0,NULL,San Francisco Shock,Toronto Defiant,Toronto Defiant,San Francisco Shock,88.71343994,0,197.5280151,0,NULL,NULL,3,0
4/19/2019 1:47,4/19/2019 1:51,Overwatch League Stage 2,21306,4,San Francisco Shock,San Francisco Shock,Toronto Defiant,Watchpoint: Gibraltar,2,3,0,NULL,Toronto Defiant,San Francisco Shock,Toronto Defiant,San Francisco Shock,85.53530884,88.71343994,0,197.5280151,NULL,NULL,0,3
4/19/2019 2:06,4/19/2019 2:11,Overwatch League Stage 2,21259,1,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,Busan,1,2,0,Downtown,Florida Mayhem,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,0,0,0,0,100,91,1,0
4/19/2019 2:11,4/19/2019 2:17,Overwatch League Stage 2,21259,1,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,Busan,2,2,0,Sanctuary,Florida Mayhem,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,0,0,0,0,100,93,2,0
4/19/2019 2:22,4/19/2019 2:30,Overwatch League Stage 2,21259,2,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,Paris,1,2,1,NULL,Florida Mayhem,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,0,0,0,0,NULL,NULL,1,0
4/19/2019 2:33,4/19/2019 2:37,Overwatch League Stage 2,21259,2,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,Paris,2,2,1,NULL,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,Florida Mayhem,0,0,276.9559937,0,NULL,NULL,2,1
4/19/2019 2:52,4/19/2019 3:00,Overwatch League Stage 2,21259,3,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,Blizzard World,1,3,2,NULL,Los Angeles Gladiators,Florida Mayhem,Florida Mayhem,Los Angeles Gladiators,111.6073456,0,34.92498779,0,NULL,NULL,3,0
4/19/2019 3:03,4/19/2019 3:11,Overwatch League Stage 2,21259,3,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,Blizzard World,2,3,2,NULL,Florida Mayhem,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,66.7006073,111.6073456,0,34.92498779,NULL,NULL,2,3
4/19/2019 3:15,4/19/2019 3:21,Overwatch League Stage 2,21259,4,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,Junkertown,1,3,2,NULL,Los Angeles Gladiators,Florida Mayhem,Florida Mayhem,Los Angeles Gladiators,101.8801575,0,116.5659943,0,NULL,NULL,3,0
4/19/2019 3:22,4/19/2019 3:30,Overwatch League Stage 2,21259,4,Los Angeles Gladiators,Los Angeles Gladiators,Florida Mayhem,Junkertown,2,3,2,NULL,Florida Mayhem,Los Angeles Gladiators,Florida Mayhem,Los Angeles Gladiators,29.06863403,101.8801575,0,116.5659943,NULL,NULL,2,3
4/19/2019 3:44,4/19/2019 3:49,Overwatch League Stage 2,21286,1,Vancouver Titans,Vancouver Titans,Dallas Fuel,Lijiang Tower,1,2,0,Garden,Vancouver Titans,Dallas Fuel,Vancouver Titans,Dallas Fuel,0,0,0,0,100,86,1,0
4/19/2019 3:50,4/19/2019 3:54,Overwatch League Stage 2,21286,1,Vancouver Titans,Vancouver Titans,Dallas Fuel,Lijiang Tower,2,2,0,Night Market,Vancouver Titans,Dallas Fuel,Vancouver Titans,Dallas Fuel,0,0,0,0,100,59,2,0
4/19/2019 3:58,4/19/2019 4:00,Overwatch League Stage 2,21286,2,Vancouver Titans,Vancouver Titans,Dallas Fuel,Hanamura,1,2,1,NULL,Vancouver Titans,Dallas Fuel,Dallas Fuel,Vancouver Titans,0,0,337.5209961,0,NULL,NULL,2,0
4/19/2019 4:03,4/19/2019 4:12,Overwatch League Stage 2,21286,2,Vancouver Titans,Vancouver Titans,Dallas Fuel,Hanamura,2,2,1,NULL,Dallas Fuel,Vancouver Titans,Dallas Fuel,Vancouver Titans,0,0,0,337.5209961,NULL,NULL,1,2
4/19/2019 4:24,4/19/2019 4:30,Overwatch League Stage 2,21286,3,Vancouver Titans,Vancouver Titans,Dallas Fuel,Blizzard World,1,4,3,NULL,Vancouver Titans,Dallas Fuel,Dallas Fuel,Vancouver Titans,111.596344,0,119.9050293,0,NULL,NULL,3,0
4/19/2019 4:32,4/19/2019 4:39,Overwatch League Stage 2,21286,3,Vancouver Titans,Vancouver Titans,Dallas Fuel,Blizzard World,2,4,3,NULL,Dallas Fuel,Vancouver Titans,Dallas Fuel,Vancouver Titans,111.611084,111.596344,69.66001892,119.9050293,NULL,NULL,3,3
4/19/2019 4:41,4/19/2019 4:42,Overwatch League Stage 2,21286,3,Vancouver Titans,Vancouver Titans,Dallas Fuel,Blizzard World,3,4,3,NULL,Dallas Fuel,Vancouver Titans,Dallas Fuel,Vancouver Titans,0,111.596344,0,119.9050293,NULL,NULL,3,3
4/19/2019 4:44,4/19/2019 4:46,Overwatch League Stage 2,21286,3,Vancouver Titans,Vancouver Titans,Dallas Fuel,Blizzard World,4,4,3,NULL,Vancouver Titans,Dallas Fuel,Dallas Fuel,Vancouver Titans,0,0,10.40802765,0,NULL,NULL,4,3
4/19/2019 4:51,4/19/2019 4:59,Overwatch League Stage 2,21286,4,Vancouver Titans,Vancouver Titans,Dallas Fuel,Junkertown,1,3,2,NULL,Vancouver Titans,Dallas Fuel,Dallas Fuel,Vancouver Titans,77.77243042,0,0,0,NULL,NULL,2,0
4/19/2019 5:01,4/19/2019 5:09,Overwatch League Stage 2,21286,4,Vancouver Titans,Vancouver Titans,Dallas Fuel,Junkertown,2,3,2,NULL,Dallas Fuel,Vancouver Titans,Dallas Fuel,Vancouver Titans,45.53495789,77.77243042,0,0,NULL,NULL,2,3
4/19/2019 23:05,4/19/2019 23:12,Overwatch League Stage 2,21324,1,Atlanta Reign,Atlanta Reign,New York Excelsior,Busan,1,2,0,Sanctuary,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,0,0,0,0,99,100,0,1
4/19/2019 23:12,4/19/2019 23:19,Overwatch League Stage 2,21324,1,Atlanta Reign,Atlanta Reign,New York Excelsior,Busan,2,2,0,MEKA Base,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,0,0,0,0,99,100,0,2
4/19/2019 23:24,4/19/2019 23:31,Overwatch League Stage 2,21324,2,Atlanta Reign,Atlanta Reign,New York Excelsior,Temple of Anubis,1,3,2,NULL,Atlanta Reign,New York Excelsior,New York Excelsior,Atlanta Reign,0,0,52.11001587,0,NULL,NULL,2,0
4/19/2019 23:35,4/19/2019 23:43,Overwatch League Stage 2,21324,2,Atlanta Reign,Atlanta Reign,New York Excelsior,Temple of Anubis,2,3,2,NULL,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,0,0,60,112.1100159,NULL,NULL,2,2
4/19/2019 23:45,4/19/2019 23:46,Overwatch League Stage 2,21324,2,Atlanta Reign,Atlanta Reign,New York Excelsior,Temple of Anubis,3,3,2,NULL,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,0,0,0,112.1100159,NULL,NULL,2,2
4/19/2019 23:48,4/19/2019 23:49,Overwatch League Stage 2,21324,2,Atlanta Reign,Atlanta Reign,New York Excelsior,Temple of Anubis,4,3,2,NULL,Atlanta Reign,New York Excelsior,New York Excelsior,Atlanta Reign,0,0,55.42802048,0,NULL,NULL,3,2
4/20/2019 0:03,4/20/2019 0:10,Overwatch League Stage 2,21324,3,Atlanta Reign,Atlanta Reign,New York Excelsior,King's Row,1,4,3,NULL,Atlanta Reign,New York Excelsior,New York Excelsior,Atlanta Reign,70.29737854,0,83.16902161,0,NULL,NULL,3,0
4/20/2019 0:13,4/20/2019 0:21,Overwatch League Stage 2,21324,3,Atlanta Reign,Atlanta Reign,New York Excelsior,King's Row,2,4,3,NULL,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,70.29807281,70.29737854,60,128.6829834,NULL,NULL,3,3
4/20/2019 0:22,4/20/2019 0:24,Overwatch League Stage 2,21324,3,Atlanta Reign,Atlanta Reign,New York Excelsior,King's Row,3,4,3,NULL,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,0,70.29737854,0,128.6829834,NULL,NULL,3,3
4/20/2019 0:25,4/20/2019 0:26,Overwatch League Stage 2,21324,3,Atlanta Reign,Atlanta Reign,New York Excelsior,King's Row,4,4,3,NULL,Atlanta Reign,New York Excelsior,New York Excelsior,Atlanta Reign,0,0,93.67298889,0,NULL,NULL,4,3
4/20/2019 0:30,4/20/2019 0:35,Overwatch League Stage 2,21324,4,Atlanta Reign,New York Excelsior,Atlanta Reign,Rialto,1,4,3,NULL,Atlanta Reign,New York Excelsior,New York Excelsior,Atlanta Reign,88.1763916,0,157.4389954,0,NULL,NULL,3,0
4/20/2019 0:37,4/20/2019 0:42,Overwatch League Stage 2,21324,4,Atlanta Reign,New York Excelsior,Atlanta Reign,Rialto,2,4,3,NULL,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,88.1438446,88.1763916,197.914032,157.4389954,NULL,NULL,3,3
4/20/2019 0:43,4/20/2019 0:46,Overwatch League Stage 2,21324,4,Atlanta Reign,New York Excelsior,Atlanta Reign,Rialto,3,4,3,NULL,Atlanta Reign,New York Excelsior,New York Excelsior,Atlanta Reign,93.99430084,88.1438446,0,197.914032,NULL,NULL,3,3
4/20/2019 0:48,4/20/2019 0:50,Overwatch League Stage 2,21324,4,Atlanta Reign,New York Excelsior,Atlanta Reign,Rialto,4,4,3,NULL,New York Excelsior,Atlanta Reign,New York Excelsior,Atlanta Reign,93.99629211,93.99430084,38.84902954,0,NULL,NULL,4,3
4/20/2019 1:04,4/20/2019 1:07,Overwatch League Stage 2,21250,1,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Busan,1,2,1,Sanctuary,Philadelphia Fusion,Houston Outlaws,Philadelphia Fusion,Houston Outlaws,0,0,0,0,0,100,0,1
4/20/2019 1:08,4/20/2019 1:13,Overwatch League Stage 2,21250,1,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Busan,2,2,1,MEKA Base,Philadelphia Fusion,Houston Outlaws,Philadelphia Fusion,Houston Outlaws,0,0,0,0,100,99,1,1
4/20/2019 1:14,4/20/2019 1:20,Overwatch League Stage 2,21250,1,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Busan,3,2,1,Downtown,Philadelphia Fusion,Houston Outlaws,Philadelphia Fusion,Houston Outlaws,0,0,0,0,100,99,2,1
4/20/2019 1:26,4/20/2019 1:31,Overwatch League Stage 2,21250,2,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Temple of Anubis,1,3,2,NULL,Philadelphia Fusion,Houston Outlaws,Houston Outlaws,Philadelphia Fusion,0,0,153.2880402,0,NULL,NULL,2,0
4/20/2019 1:34,4/20/2019 1:43,Overwatch League Stage 2,21250,2,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Temple of Anubis,2,3,2,NULL,Houston Outlaws,Philadelphia Fusion,Houston Outlaws,Philadelphia Fusion,0,0,0,153.2880402,NULL,NULL,2,2
4/20/2019 1:44,4/20/2019 1:45,Overwatch League Stage 2,21250,2,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Temple of Anubis,3,3,2,NULL,Philadelphia Fusion,Houston Outlaws,Houston Outlaws,Philadelphia Fusion,0,0,95.63104248,0,NULL,NULL,3,2
4/20/2019 1:58,4/20/2019 2:07,Overwatch League Stage 2,21250,3,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Eichenwalde,1,2,0,NULL,Philadelphia Fusion,Houston Outlaws,Houston Outlaws,Philadelphia Fusion,62.95428467,0,0,0,NULL,NULL,2,0
4/20/2019 2:10,4/20/2019 2:14,Overwatch League Stage 2,21250,3,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Eichenwalde,2,2,0,NULL,Houston Outlaws,Philadelphia Fusion,Houston Outlaws,Philadelphia Fusion,0,62.95428467,0,0,NULL,NULL,0,2
4/20/2019 2:18,4/20/2019 2:26,Overwatch League Stage 2,21250,4,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Watchpoint: Gibraltar,1,3,0,NULL,Philadelphia Fusion,Houston Outlaws,Houston Outlaws,Philadelphia Fusion,88.69868469,0,0,0,NULL,NULL,3,0
4/20/2019 2:28,4/20/2019 2:32,Overwatch League Stage 2,21250,4,Philadelphia Fusion,Philadelphia Fusion,Houston Outlaws,Watchpoint: Gibraltar,2,3,0,NULL,Houston Outlaws,Philadelphia Fusion,Houston Outlaws,Philadelphia Fusion,82.4114151,88.69868469,0,0,NULL,NULL,0,3
4/20/2019 2:47,4/20/2019 2:52,Overwatch League Stage 2,21287,1,Los Angeles Valiant,Los Angeles Valiant,Washington Justice,Oasis,1,2,0,City Center,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,Washington Justice,0,0,0,0,100,99,1,0
4/20/2019 2:53,4/20/2019 2:58,Overwatch League Stage 2,21287,1,Los Angeles Valiant,Los Angeles Valiant,Washington Justice,Oasis,2,2,0,Gardens,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,Washington Justice,0,0,0,0,100,94,2,0
4/20/2019 3:02,4/20/2019 3:07,Overwatch League Stage 2,21287,2,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,Temple of Anubis,1,4,3,NULL,Los Angeles Valiant,Washington Justice,Washington Justice,Los Angeles Valiant,0,0,194.2030334,0,NULL,NULL,2,0
4/20/2019 3:10,4/20/2019 3:17,Overwatch League Stage 2,21287,2,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,Temple of Anubis,2,4,3,NULL,Washington Justice,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,0,0,90.93301392,194.2030334,NULL,NULL,2,2
4/20/2019 3:18,4/20/2019 3:21,Overwatch League Stage 2,21287,2,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,Temple of Anubis,3,4,3,NULL,Washington Justice,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,0,0,0,194.2030334,NULL,NULL,4,2
4/20/2019 3:22,4/20/2019 3:27,Overwatch League Stage 2,21287,2,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,Temple of Anubis,4,4,3,NULL,Los Angeles Valiant,Washington Justice,Washington Justice,Los Angeles Valiant,0,0,0,0,NULL,NULL,3,4
4/20/2019 3:40,4/20/2019 3:45,Overwatch League Stage 2,21287,3,Los Angeles Valiant,Los Angeles Valiant,Washington Justice,King's Row,1,3,2,NULL,Los Angeles Valiant,Washington Justice,Washington Justice,Los Angeles Valiant,70.29089355,0,185.5509796,0,NULL,NULL,3,0
4/20/2019 3:48,4/20/2019 3:58,Overwatch League Stage 2,21287,3,Los Angeles Valiant,Los Angeles Valiant,Washington Justice,King's Row,2,3,2,NULL,Washington Justice,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,67.37290192,70.29089355,0,185.5509796,NULL,NULL,2,3
4/20/2019 4:01,4/20/2019 4:06,Overwatch League Stage 2,21287,4,Los Angeles Valiant,Los Angeles Valiant,Washington Justice,Rialto,1,3,0,NULL,Los Angeles Valiant,Washington Justice,Washington Justice,Los Angeles Valiant,88.15005493,0,226.0670166,0,NULL,NULL,3,0
4/20/2019 4:07,4/20/2019 4:12,Overwatch League Stage 2,21287,4,Los Angeles Valiant,Los Angeles Valiant,Washington Justice,Rialto,2,3,0,NULL,Washington Justice,Los Angeles Valiant,Washington Justice,Los Angeles Valiant,97.04573059,88.15005493,0,226.0670166,NULL,NULL,0,3
4/20/2019 4:25,4/20/2019 4:29,Overwatch League Stage 2,21260,1,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Busan,1,2,0,MEKA Base,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,0,0,0,0,54,100,0,1
4/20/2019 4:30,4/20/2019 4:34,Overwatch League Stage 2,21260,1,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Busan,2,2,0,Downtown,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,0,0,0,0,31,100,0,2
4/20/2019 4:39,4/20/2019 4:42,Overwatch League Stage 2,21260,2,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,Paris,1,2,0,NULL,Hangzhou Spark,Guangzhou Charge,Guangzhou Charge,Hangzhou Spark,0,0,266.2890015,0,NULL,NULL,2,0
4/20/2019 4:45,4/20/2019 4:50,Overwatch League Stage 2,21260,2,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,Paris,2,2,0,NULL,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,0,0,0,266.2890015,NULL,NULL,0,2
4/20/2019 5:01,4/20/2019 5:08,Overwatch League Stage 2,21260,3,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,King's Row,1,2,1,NULL,Hangzhou Spark,Guangzhou Charge,Guangzhou Charge,Hangzhou Spark,112.3585281,0,0,0,NULL,NULL,1,0
4/20/2019 5:11,4/20/2019 5:14,Overwatch League Stage 2,21260,3,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,King's Row,2,2,1,NULL,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,112.3665009,112.3585281,167.9550171,0,NULL,NULL,2,1
4/20/2019 5:19,4/20/2019 5:26,Overwatch League Stage 2,21260,4,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,Watchpoint: Gibraltar,1,2,1,NULL,Guangzhou Charge,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,78.71868896,0,0,0,NULL,NULL,1,0
4/20/2019 5:28,4/20/2019 5:31,Overwatch League Stage 2,21260,4,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,Watchpoint: Gibraltar,2,2,1,NULL,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,78.72824097,78.71868896,199.2449951,0,NULL,NULL,2,1
4/20/2019 5:35,4/20/2019 5:38,Overwatch League Stage 2,21260,5,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,Oasis,1,2,0,Gardens,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,0,0,0,0,100,0,1,0
4/20/2019 5:39,4/20/2019 5:43,Overwatch League Stage 2,21260,5,Hangzhou Spark,Hangzhou Spark,Guangzhou Charge,Oasis,2,2,0,University,Hangzhou Spark,Guangzhou Charge,Hangzhou Spark,Guangzhou Charge,0,0,0,0,100,87,2,0
4/20/2019 19:06,4/20/2019 19:10,Overwatch League Stage 2,21342,1,London Spitfire,London Spitfire,Boston Uprising,Busan,1,2,0,Downtown,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,0,0,0,0,100,52,1,0
4/20/2019 19:10,4/20/2019 19:15,Overwatch League Stage 2,21342,1,London Spitfire,London Spitfire,Boston Uprising,Busan,2,2,0,MEKA Base,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,0,0,0,0,100,77,2,0
4/20/2019 19:19,4/20/2019 19:24,Overwatch League Stage 2,21342,2,London Spitfire,London Spitfire,Boston Uprising,Paris,1,3,2,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,0,0,133.499054,0,NULL,NULL,2,0
4/20/2019 19:27,4/20/2019 19:30,Overwatch League Stage 2,21342,2,London Spitfire,London Spitfire,Boston Uprising,Paris,2,3,2,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,0,0,298.0840149,133.499054,NULL,NULL,2,2
4/20/2019 19:32,4/20/2019 19:34,Overwatch League Stage 2,21342,2,London Spitfire,London Spitfire,Boston Uprising,Paris,3,3,2,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,0,0,0,298.0840149,NULL,NULL,2,2
4/20/2019 19:36,4/20/2019 19:38,Overwatch League Stage 2,21342,2,London Spitfire,London Spitfire,Boston Uprising,Paris,4,3,2,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,0,0,173.0920105,0,NULL,NULL,3,2
4/20/2019 19:49,4/20/2019 19:55,Overwatch League Stage 2,21342,3,London Spitfire,London Spitfire,Boston Uprising,King's Row,1,6,5,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,70.29470062,0,155.164032,0,NULL,NULL,3,0
4/20/2019 19:58,4/20/2019 20:04,Overwatch League Stage 2,21342,3,London Spitfire,London Spitfire,Boston Uprising,King's Row,2,6,5,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,70.29286957,70.29470062,94.15301514,155.164032,NULL,NULL,3,3
4/20/2019 20:06,4/20/2019 20:09,Overwatch League Stage 2,21342,3,London Spitfire,London Spitfire,Boston Uprising,King's Row,3,6,5,NULL,London Spitfire,Boston Uprising,London Spitfire,Boston Uprising,37.39373016,70.29470062,0,155.164032,NULL,NULL,5,3
4/20/2019 20:11,4/20/2019 20:15,Overwatch League Stage 2,21342,3,London Spitfire,London Spitfire,Boston Uprising,King's Row,4,6,5,NULL,Boston Uprising,London Spitfire,London Spitfire,Boston Uprising,27.47074127,37.39373016,0,0,NULL,NULL,5,6
4/20/2019 20:21,4/20/2019 20:29,Overwatch League Stage 2,21342,4,London Spitfire,London Spitfire,Boston Uprising,Junkertown,1,2,0,NULL,London Spitfire,Boston Uprising,Boston Uprising,London Spitfire,97.96258545,0,0,0,NULL,NULL,2,0
4/20/2019 20:30,4/20/2019 20:35,Overwatch League Stage 2,21342,4,London Spitfire,London Spitfire,Boston Uprising,Junkertown,2,2,0,NULL,Boston Uprising,London Spitfire,Boston Uprising,London Spitfire,75.37190247,97.96258545,0,0,NULL,NULL,0,2
4/20/2019 20:49,4/20/2019 20:54,Overwatch League Stage 2,21279,1,Shanghai Dragons,Shanghai Dragons,Florida Mayhem,Lijiang Tower,1,2,1,Control Center,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Florida Mayhem,0,0,0,0,99,100,0,1
4/20/2019 20:55,4/20/2019 20:57,Overwatch League Stage 2,21279,1,Shanghai Dragons,Shanghai Dragons,Florida Mayhem,Lijiang Tower,2,2,1,Garden,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Florida Mayhem,0,0,0,0,100,0,1,1
4/20/2019 20:58,4/20/2019 21:02,Overwatch League Stage 2,21279,1,Shanghai Dragons,Shanghai Dragons,Florida Mayhem,Lijiang Tower,3,2,1,Night Market,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Florida Mayhem,0,0,0,0,100,43,2,1
4/20/2019 21:08,4/20/2019 21:14,Overwatch League Stage 2,21279,2,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Hanamura,1,4,3,NULL,Shanghai Dragons,Florida Mayhem,Florida Mayhem,Shanghai Dragons,0,0,104.855011,0,NULL,NULL,2,0
4/20/2019 21:17,4/20/2019 21:21,Overwatch League Stage 2,21279,2,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Hanamura,2,4,3,NULL,Florida Mayhem,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,0,0,213.0690155,104.855011,NULL,NULL,2,2
4/20/2019 21:23,4/20/2019 21:25,Overwatch League Stage 2,21279,2,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Hanamura,3,4,3,NULL,Shanghai Dragons,Florida Mayhem,Florida Mayhem,Shanghai Dragons,0,0,0,213.0690155,NULL,NULL,3,2
4/20/2019 21:27,4/20/2019 21:29,Overwatch League Stage 2,21279,2,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,Hanamura,4,4,3,NULL,Florida Mayhem,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,0,0,87.16902161,0,NULL,NULL,4,3
4/20/2019 21:40,4/20/2019 21:47,Overwatch League Stage 2,21279,3,Shanghai Dragons,Shanghai Dragons,Florida Mayhem,Eichenwalde,1,3,1,NULL,Shanghai Dragons,Florida Mayhem,Florida Mayhem,Shanghai Dragons,67.7329483,0,57.1499939,0,NULL,NULL,3,0
4/20/2019 21:50,4/20/2019 21:57,Overwatch League Stage 2,21279,3,Shanghai Dragons,Shanghai Dragons,Florida Mayhem,Eichenwalde,2,3,1,NULL,Florida Mayhem,Shanghai Dragons,Florida Mayhem,Shanghai Dragons,92.4872818,67.7329483,0,57.1499939,NULL,NULL,1,3
4/20/2019 22:00,4/20/2019 22:05,Overwatch League Stage 2,21279,4,Shanghai Dragons,Shanghai Dragons,Florida Mayhem,Rialto,1,3,0,NULL,Shanghai Dragons,Florida Mayhem,Florida Mayhem,Shanghai Dragons,88.15005493,0,212.256012,0,NULL,NULL,3,0
